symbol,frequency,open,high,low,close,volume,amount,pre_close,position,bob,eob
SHFE.cu2312,900s,66770.0,66790.0,66680.0,66690.0,1864,621986850.0,0.0,129275,2023-10-18 14:30:00+08:00,2023-10-18 14:45:00+08:00
SHFE.cu2312,900s,66690.0,66700.0,66590.0,66650.0,2946,981607900.0,0.0,129403,2023-10-18 14:45:00+08:00,2023-10-18 15:00:00+08:00
SHFE.cu2312,900s,66520.0,66650.0,66520.0,66650.0,3361,1118724950.0,0.0,129380,2023-10-18 21:00:00+08:00,2023-10-18 21:15:00+08:00
SHFE.cu2312,900s,66640.0,66700.0,66570.0,66670.0,1857,618761450.0,0.0,129336,2023-10-18 21:15:00+08:00,2023-10-18 21:30:00+08:00
SHFE.cu2312,900s,66670.0,66680.0,66590.0,66610.0,1297,432146650.0,0.0,129286,2023-10-18 21:30:00+08:00,2023-10-18 21:45:00+08:00
SHFE.cu2312,900s,66600.0,66650.0,66590.0,66620.0,545,181530350.0,0.0,129262,2023-10-18 21:45:00+08:00,2023-10-18 22:00:00+08:00
SHFE.cu2312,900s,66620.0,66670.0,66580.0,66650.0,1105,368138600.0,0.0,129415,2023-10-18 22:00:00+08:00,2023-10-18 22:15:00+08:00
SHFE.cu2312,900s,66650.0,66660.0,66580.0,66580.0,528,175893850.0,0.0,129388,2023-10-18 22:15:00+08:00,2023-10-18 22:30:00+08:00
SHFE.cu2312,900s,66580.0,66600.0,66420.0,66460.0,2716,902822650.0,0.0,129245,2023-10-18 22:30:00+08:00,2023-10-18 22:45:00+08:00
SHFE.cu2312,900s,66460.0,66500.0,66310.0,66330.0,2740,909565250.0,0.0,129438,2023-10-18 22:45:00+08:00,2023-10-18 23:00:00+08:00
SHFE.cu2312,900s,66330.0,66420.0,66310.0,66380.0,1293,429100050.0,0.0,129594,2023-10-18 23:00:00+08:00,2023-10-18 23:15:00+08:00
SHFE.cu2312,900s,66380.0,66430.0,66370.0,66390.0,419,139096600.0,0.0,129728,2023-10-18 23:15:00+08:00,2023-10-18 23:30:00+08:00
SHFE.cu2312,900s,66400.0,66430.0,66340.0,66390.0,472,156662150.0,0.0,129727,2023-10-18 23:30:00+08:00,2023-10-18 23:45:00+08:00
SHFE.cu2312,900s,66380.0,66420.0,66360.0,66420.0,333,110539900.0,0.0,129761,2023-10-18 23:45:00+08:00,2023-10-19 00:00:00+08:00
SHFE.cu2312,900s,66410.0,66430.0,66370.0,66370.0,192,63736600.0,0.0,129780,2023-10-19 00:00:00+08:00,2023-10-19 00:15:00+08:00
SHFE.cu2312,900s,66380.0,66390.0,66350.0,66360.0,294,97559700.0,0.0,129765,2023-10-19 00:15:00+08:00,2023-10-19 00:30:00+08:00
SHFE.cu2312,900s,66360.0,66390.0,66340.0,66390.0,323,107170650.0,0.0,129811,2023-10-19 00:30:00+08:00,2023-10-19 00:45:00+08:00
SHFE.cu2312,900s,66380.0,66430.0,66380.0,66430.0,419,139118900.0,0.0,129781,2023-10-19 00:45:00+08:00,2023-10-19 01:00:00+08:00
SHFE.cu2312,900s,66380.0,66480.0,66330.0,66450.0,2294,761657050.0,0.0,129738,2023-10-19 09:00:00+08:00,2023-10-19 09:15:00+08:00
SHFE.cu2312,900s,66460.0,66490.0,66400.0,66430.0,1373,456129950.0,0.0,129656,2023-10-19 09:15:00+08:00,2023-10-19 09:30:00+08:00
SHFE.cu2312,900s,66440.0,66470.0,66410.0,66420.0,1386,460456350.0,0.0,129904,2023-10-19 09:30:00+08:00,2023-10-19 09:45:00+08:00
SHFE.cu2312,900s,66410.0,66430.0,66350.0,66350.0,1416,469973050.0,0.0,130071,2023-10-19 09:45:00+08:00,2023-10-19 10:00:00+08:00
SHFE.cu2312,900s,66350.0,66450.0,66340.0,66410.0,1319,437849050.0,0.0,130074,2023-10-19 10:00:00+08:00,2023-10-19 10:15:00+08:00
SHFE.cu2312,900s,66410.0,66430.0,66380.0,66400.0,775,257288700.0,0.0,130006,2023-10-19 10:30:00+08:00,2023-10-19 10:45:00+08:00
SHFE.cu2312,900s,66400.0,66440.0,66370.0,66400.0,2436,808753850.0,0.0,130506,2023-10-19 10:45:00+08:00,2023-10-19 11:00:00+08:00
SHFE.cu2312,900s,66400.0,66440.0,66380.0,66380.0,698,231805300.0,0.0,130544,2023-10-19 11:00:00+08:00,2023-10-19 11:15:00+08:00
SHFE.cu2312,900s,66380.0,66390.0,66220.0,66280.0,2493,826500600.0,0.0,130944,2023-10-19 11:15:00+08:00,2023-10-19 11:30:00+08:00
SHFE.cu2312,900s,66270.0,66350.0,66250.0,66290.0,2599,861460750.0,0.0,131608,2023-10-19 13:30:00+08:00,2023-10-19 13:45:00+08:00
SHFE.cu2312,900s,66280.0,66340.0,66150.0,66310.0,3489,1155497200.0,0.0,132227,2023-10-19 13:45:00+08:00,2023-10-19 14:00:00+08:00
SHFE.cu2312,900s,66310.0,66410.0,66300.0,66380.0,3955,1312418550.0,0.0,132933,2023-10-19 14:00:00+08:00,2023-10-19 14:15:00+08:00
SHFE.cu2312,900s,66380.0,66540.0,66380.0,66470.0,2926,972509350.0,0.0,133117,2023-10-19 14:15:00+08:00,2023-10-19 14:30:00+08:00
SHFE.cu2312,900s,66480.0,66500.0,66380.0,66420.0,1618,537402850.0,0.0,133405,2023-10-19 14:30:00+08:00,2023-10-19 14:45:00+08:00
SHFE.cu2312,900s,66420.0,66420.0,66340.0,66400.0,2113,701317350.0,0.0,133293,2023-10-19 14:45:00+08:00,2023-10-19 15:00:00+08:00
SHFE.cu2312,900s,66630.0,66650.0,66500.0,66520.0,4750,1581126200.0,0.0,133236,2023-10-19 21:00:00+08:00,2023-10-19 21:15:00+08:00
